OrderID,OrderDate,SupplierID,ProductID,QuantityOrdered,DeliveryStatus,Carrier,ExpectedDeliveryDate,ActualDeliveryDate,DaysDelayed,ShippingCost,SupplierName,Location,Rating,ContractType,ProductName,Category,ShelfLifeDays,StorageTemp,UnitCost,OrderValue,IsSeverelyDelayed
ORD-SC-02632,2025-04-14,SUP-014,PRD-0007,4996.0,Delayed,Cold Chain Express,2025-04-16,2025-04-23,7.0,2905.22,Supplier_14,Calabar,A,Short-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,2469872.52,True
ORD-SC-02633,2025-03-23,SUP-024,PRD-0024,3843.0,Delivered,DHL Logistics,2025-03-26,2025-03-27,1.0,2048.14,Supplier_24,Ibadan,A,Trial,Buttermilk,Liquid Milk,160,Room Temp,221.68,851916.24,False
ORD-SC-02634,2025-04-19,SUP-003,PRD-0018,3134.0,Delivered,Green Logistics,2025-04-22,2025-04-21,-1.0,1705.69,Supplier_3,Benin City,A,Long-term,Casein,Chocolate,213,Room Temp,75.24,235802.15999999997,False
ORD-SC-02635,2024-03-27,SUP-014,PRD-0019,4722.0,Cancelled,Swift Cargo,2024-03-31,,0.0,2742.9,Supplier_14,Calabar,A,Short-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,379648.80000000005,False
ORD-SC-02636,2024-06-26,SUP-012,PRD-0028,1671.0,Delivered,Swift Cargo,2024-06-30,2024-06-30,0.0,895.23,Supplier_12,Lagos,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,829952.28,False
ORD-SC-02637,2024-10-28,SUP-020,PRD-0028,1449.0,Delivered,Local Transport,2024-10-29,2024-10-28,-1.0,1139.0,Supplier_20,Abuja,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,719689.3200000001,False
ORD-SC-02638,2024-03-06,SUP-013,PRD-0022,2210.0,Delivered,Cold Chain Express,2024-03-09,2024-03-09,0.0,1330.76,Supplier_13,Lagos,B,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,525007.6,False
ORD-SC-02639,2024-01-26,SUP-019,PRD-0018,660.0,Delivered,Local Transport,2024-01-31,2024-02-01,1.0,502.89,Supplier_19,Ibadan,B,Short-term,Casein,Chocolate,213,Room Temp,75.24,49658.399999999994,False
ORD-SC-02640,2025-01-18,SUP-016,PRD-0027,514.0,Delivered,Green Logistics,2025-01-20,2025-01-21,1.0,568.74,Supplier_16,Ibadan,A,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,184412.91999999998,False
ORD-SC-02641,2025-04-24,SUP-010,PRD-0004,1968.0,In Transit,Cold Chain Express,2025-04-28,2025-04-29,1.0,1190.46,Supplier_10,Abuja,A,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,658788.0,False
ORD-SC-02642,2024-12-16,SUP-014,PRD-0030,2480.0,Delayed,DHL Logistics,2024-12-18,2024-12-26,8.0,1491.18,Supplier_14,Calabar,A,Short-term,Cocoa Powder,Chocolate,254,Frozen,135.58,336238.4,True
ORD-SC-02643,2025-05-12,SUP-002,PRD-0023,444.0,Delivered,DHL Logistics,2025-05-18,2025-05-20,2.0,673.74,Supplier_2,Port Harcourt,B,Trial,Kefir,Powdered Milk,83,Frozen,165.13,73317.72,False
ORD-SC-02644,2024-01-11,SUP-015,PRD-0013,4288.0,Delivered,Local Transport,2024-01-14,2024-01-16,2.0,2517.57,Supplier_15,Kano,A,Trial,Yogurt Flavored,Liquid Milk,126,4-8°C,460.09,1972865.92,False
ORD-SC-02645,2025-05-20,SUP-025,PRD-0028,2713.0,Delivered,FedEx Supply,2025-05-24,2025-05-26,2.0,1836.82,Supplier_25,Kaduna,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1347492.84,False
ORD-SC-02646,2024-09-12,SUP-009,PRD-0024,3248.0,Delivered,Green Logistics,2024-09-16,2024-09-18,2.0,1800.34,Supplier_9,Lagos,A,Short-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,720016.64,False
ORD-SC-02647,2024-09-26,SUP-016,PRD-0016,277.0,Delivered,DHL Logistics,2024-10-02,2024-10-04,2.0,613.36,Supplier_16,Ibadan,A,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,115730.6,False
ORD-SC-02648,2025-02-27,SUP-004,PRD-0016,4764.0,Delivered,Local Transport,2025-03-03,2025-03-03,0.0,2696.82,Supplier_4,Abuja,B,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,1990399.2,False
ORD-SC-02649,2024-05-19,SUP-008,PRD-0004,2755.0,Delivered,FedEx Supply,2024-06-08,2024-06-10,2.0,1785.35,Supplier_8,Abuja,B,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,922236.25,False
ORD-SC-02650,2024-02-02,SUP-014,PRD-0015,4749.0,Delivered,DHL Logistics,2024-02-03,2024-02-04,1.0,2579.83,Supplier_14,Calabar,A,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,296337.6,False
ORD-SC-02651,2025-03-16,SUP-017,PRD-0015,4413.0,Delivered,Swift Cargo,2025-03-25,2025-03-27,2.0,2520.06,Supplier_17,Lagos,A,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,275371.2,False
ORD-SC-02652,2024-03-07,SUP-015,PRD-0004,166.0,Delivered,Green Logistics,2024-03-09,2024-03-08,-1.0,251.37,Supplier_15,Kano,A,Trial,UHT Milk,Powdered Milk,261,Frozen,334.75,55568.5,False
ORD-SC-02653,2025-03-19,SUP-007,PRD-0030,1920.0,Delivered,Local Transport,2025-03-22,2025-03-22,0.0,1187.38,Supplier_7,Benin City,B,Short-term,Cocoa Powder,Chocolate,254,Frozen,135.58,260313.60000000003,False
ORD-SC-02654,2024-08-16,SUP-006,PRD-0011,1529.0,Delivered,Cold Chain Express,2024-08-19,2024-08-20,1.0,954.49,Supplier_6,Calabar,A,Long-term,Cream Light,Powdered Milk,326,Frozen,52.41,80134.89,False
ORD-SC-02655,2024-07-06,SUP-014,PRD-0005,4713.0,Delivered,Cold Chain Express,2024-07-10,2024-07-10,0.0,2503.67,Supplier_14,Calabar,A,Short-term,Skimmed Milk,By-Products,330,Frozen,442.9,2087387.7,False
ORD-SC-02656,2024-01-09,SUP-015,PRD-0002,3401.0,Delivered,Swift Cargo,2024-01-13,2024-01-15,2.0,2087.48,Supplier_15,Kano,A,Trial,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,962244.93,False
ORD-SC-02657,2025-04-17,SUP-021,PRD-0026,907.0,Delivered,Cold Chain Express,2025-04-23,2025-04-22,-1.0,869.34,Supplier_21,Kaduna,B,Short-term,Evaporated Milk,By-Products,142,Frozen,414.97,376377.79000000004,False
ORD-SC-02658,2025-02-06,SUP-022,PRD-0020,1897.0,Delivered,Cold Chain Express,2025-02-08,2025-02-08,0.0,1251.96,Supplier_22,Kano,B,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,499366.28,False
ORD-SC-02659,2025-06-02,SUP-015,PRD-0027,4061.0,Delivered,DHL Logistics,2025-06-03,2025-06-04,1.0,2346.62,Supplier_15,Kano,A,Trial,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1457005.5799999998,False
ORD-SC-02660,2024-08-27,SUP-011,PRD-0001,3978.0,Delivered,Swift Cargo,2024-09-01,2024-08-31,-1.0,2323.09,Supplier_11,Calabar,C,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1479179.5199999998,False
ORD-SC-02661,2024-03-10,SUP-008,PRD-0030,2386.0,Delivered,Green Logistics,2024-03-11,2024-03-13,2.0,1336.32,Supplier_8,Abuja,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,323493.88,False
ORD-SC-02662,2024-06-16,SUP-015,PRD-0014,1146.0,Delivered,Green Logistics,2024-06-18,2024-06-17,-1.0,926.22,Supplier_15,Kano,A,Trial,Cheese Cheddar,By-Products,257,Room Temp,139.73,160130.58,False
ORD-SC-02663,2024-05-03,SUP-002,PRD-0011,1625.0,Delivered,Green Logistics,2024-05-11,2024-05-13,2.0,1147.42,Supplier_2,Port Harcourt,B,Trial,Cream Light,Powdered Milk,326,Frozen,52.41,85166.25,False
ORD-SC-02664,2024-10-09,SUP-009,PRD-0016,1103.0,Delivered,Cold Chain Express,2024-10-11,2024-10-12,1.0,974.47,Supplier_9,Lagos,A,Short-term,Cheese Cream,By-Products,84,Room Temp,417.8,460833.4,False
ORD-SC-02665,2025-02-14,SUP-004,PRD-0014,4382.0,Delivered,FedEx Supply,2025-02-16,2025-02-15,-1.0,2351.93,Supplier_4,Abuja,B,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,612296.86,False
ORD-SC-02666,2024-01-17,SUP-009,PRD-0008,3035.0,Delivered,DHL Logistics,2024-01-19,2024-01-19,0.0,1667.44,Supplier_9,Lagos,A,Short-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,628973.4,False
ORD-SC-02667,2025-05-31,SUP-025,PRD-0016,2129.0,In Transit,FedEx Supply,2025-06-05,2025-06-06,1.0,1166.78,Supplier_25,Kaduna,B,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,889496.2000000001,False
ORD-SC-02668,2024-06-16,SUP-002,PRD-0010,4175.0,Delivered,Local Transport,2024-06-22,2024-06-21,-1.0,2441.1,Supplier_2,Port Harcourt,B,Trial,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,331745.5,False
ORD-SC-02669,2024-10-14,SUP-009,PRD-0027,1124.0,Delivered,Green Logistics,2024-10-15,2024-10-14,-1.0,1003.57,Supplier_9,Lagos,A,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,403268.72,False
ORD-SC-02670,2024-12-16,SUP-005,PRD-0007,3926.0,Delivered,Cold Chain Express,2024-12-19,2024-12-18,-1.0,2143.36,Supplier_5,Kano,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1940896.62,False
ORD-SC-02671,2025-02-17,SUP-010,PRD-0001,1266.0,Delivered,Cold Chain Express,2025-02-27,2025-02-26,-1.0,1079.36,Supplier_10,Abuja,A,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,470749.43999999994,False
ORD-SC-02672,2024-01-18,SUP-004,PRD-0004,3350.0,Delivered,FedEx Supply,2024-01-20,2024-01-21,1.0,2138.18,Supplier_4,Abuja,B,Long-term,UHT Milk,Powdered Milk,261,Frozen,334.75,1121412.5,False
ORD-SC-02673,2024-05-10,SUP-005,PRD-0028,2028.0,Delivered,Swift Cargo,2024-05-12,2024-05-12,0.0,1504.11,Supplier_5,Kano,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1007267.04,False
ORD-SC-02674,2025-05-12,SUP-009,PRD-0008,3111.0,Delivered,Cold Chain Express,2025-05-19,2025-05-21,2.0,1854.65,Supplier_9,Lagos,A,Short-term,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,644723.64,False
ORD-SC-02675,2024-11-06,SUP-001,PRD-0026,2837.0,Delivered,Swift Cargo,2024-11-08,2024-11-08,0.0,1749.58,Supplier_1,Port Harcourt,B,Short-term,Evaporated Milk,By-Products,142,Frozen,414.97,1177269.8900000001,False
ORD-SC-02676,2024-06-06,SUP-005,PRD-0027,700.0,Delivered,Green Logistics,2024-06-09,2024-06-08,-1.0,457.62,Supplier_5,Kano,B,Long-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,251145.99999999997,False
ORD-SC-02677,2024-09-28,SUP-004,PRD-0016,2044.0,Delivered,DHL Logistics,2024-10-08,2024-10-08,0.0,1279.73,Supplier_4,Abuja,B,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,853983.2000000001,False
ORD-SC-02678,2024-04-29,SUP-022,PRD-0001,4841.0,Delivered,FedEx Supply,2024-05-01,2024-05-02,1.0,2761.48,Supplier_22,Kano,B,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,1800077.44,False
ORD-SC-02679,2024-05-27,SUP-004,PRD-0017,2139.0,Delivered,Cold Chain Express,2024-05-31,2024-05-30,-1.0,1217.49,Supplier_4,Abuja,B,Long-term,Whey Powder,Chocolate,15,Room Temp,158.82,339715.98,False
ORD-SC-02680,2025-02-09,SUP-014,PRD-0027,3607.0,Delivered,Local Transport,2025-02-13,2025-02-14,1.0,1866.68,Supplier_14,Calabar,A,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,1294119.46,False
ORD-SC-02681,2024-09-06,SUP-004,PRD-0015,1650.0,Delayed,Cold Chain Express,2024-09-08,2024-09-12,4.0,1256.15,Supplier_4,Abuja,B,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,102960.0,False
ORD-SC-02682,2025-01-14,SUP-014,PRD-0030,1754.0,Delivered,DHL Logistics,2025-01-18,2025-01-17,-1.0,1028.49,Supplier_14,Calabar,A,Short-term,Cocoa Powder,Chocolate,254,Frozen,135.58,237807.32000000004,False
ORD-SC-02683,2024-02-06,SUP-021,PRD-0002,4915.0,Delivered,DHL Logistics,2024-02-08,2024-02-09,1.0,2672.36,Supplier_21,Kaduna,B,Short-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,1390600.95,False
ORD-SC-02684,2025-04-13,SUP-023,PRD-0028,1448.0,Delivered,Swift Cargo,2025-04-15,2025-04-15,0.0,1011.46,Supplier_23,Port Harcourt,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,719192.64,False
ORD-SC-02685,2025-04-20,SUP-004,PRD-0016,1165.0,In Transit,Swift Cargo,2025-04-23,2025-04-24,1.0,639.96,Supplier_4,Abuja,B,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,486737.0,False
ORD-SC-02686,2025-01-05,SUP-012,PRD-0029,205.0,Delivered,FedEx Supply,2025-01-10,2025-01-10,0.0,,Supplier_12,Lagos,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,47627.65,False
ORD-SC-02687,2024-06-02,SUP-021,PRD-0011,359.0,Delivered,Green Logistics,2024-06-05,2024-06-06,1.0,519.8,Supplier_21,Kaduna,B,Short-term,Cream Light,Powdered Milk,326,Frozen,52.41,18815.19,False
ORD-SC-02688,2025-03-02,SUP-018,PRD-0028,1035.0,Delivered,Local Transport,2025-03-07,2025-03-06,-1.0,1010.56,Supplier_18,Lagos,C,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,514063.8,False
ORD-SC-02689,2024-12-05,SUP-023,PRD-0016,2321.0,Delivered,Green Logistics,2024-12-08,2024-12-09,1.0,1372.4,Supplier_23,Port Harcourt,B,Long-term,Cheese Cream,By-Products,84,Room Temp,417.8,969713.8,False
ORD-SC-02690,2024-02-26,SUP-008,PRD-0015,1915.0,Delivered,Cold Chain Express,2024-03-07,2024-03-09,2.0,1069.98,Supplier_8,Abuja,B,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,119496.0,False
ORD-SC-02691,2024-02-09,SUP-015,PRD-0011,1735.0,Delivered,Cold Chain Express,2024-02-13,2024-02-14,1.0,1305.58,Supplier_15,Kano,A,Trial,Cream Light,Powdered Milk,326,Frozen,52.41,90931.34999999999,False
ORD-SC-02692,2025-03-11,SUP-016,PRD-0014,4288.0,Delayed,Green Logistics,2025-03-14,2025-03-19,5.0,2634.17,Supplier_16,Ibadan,A,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,599162.24,False
ORD-SC-02693,2024-07-21,SUP-019,PRD-0015,1728.0,Delayed,Local Transport,2024-07-23,2024-08-01,9.0,1237.72,Supplier_19,Ibadan,B,Short-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,107827.2,True
ORD-SC-02694,2024-10-09,SUP-021,PRD-0028,2844.0,In Transit,Swift Cargo,2024-10-13,2024-10-14,1.0,1562.09,Supplier_21,Kaduna,B,Short-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,1412557.92,False
ORD-SC-02695,2025-05-24,SUP-009,PRD-0003,3260.0,Delivered,Swift Cargo,2025-05-26,2025-05-27,1.0,1859.62,Supplier_9,Lagos,A,Short-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,679449.2,False
ORD-SC-02696,2025-06-09,SUP-024,PRD-0015,517.0,Delayed,FedEx Supply,2025-06-10,2025-06-20,10.0,750.14,Supplier_24,Ibadan,A,Trial,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,32260.8,True
ORD-SC-02697,2025-04-06,SUP-020,PRD-0015,4744.0,Delivered,Green Logistics,2025-04-09,2025-04-11,2.0,2576.1,Supplier_20,Abuja,B,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,296025.6,False
ORD-SC-02698,2024-01-07,SUP-010,PRD-0014,3679.0,Delivered,Cold Chain Express,2024-01-09,2024-01-11,2.0,2096.66,Supplier_10,Abuja,A,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,514066.67,False
ORD-SC-02699,2025-05-18,SUP-013,PRD-0021,2135.0,Delayed,Swift Cargo,2025-05-22,2025-05-27,5.0,1499.83,Supplier_13,Lagos,B,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,596177.4,False
ORD-SC-02700,2025-03-22,SUP-015,PRD-0015,207.0,Delivered,DHL Logistics,2025-03-26,2025-03-25,-1.0,176.44,Supplier_15,Kano,A,Trial,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,12916.8,False
ORD-SC-02701,2025-02-17,SUP-001,PRD-0027,1300.0,Delivered,Green Logistics,2025-02-18,2025-02-18,0.0,1104.49,Supplier_1,Port Harcourt,B,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,466413.99999999994,False
ORD-SC-02702,2024-03-21,SUP-017,PRD-0015,4450.0,Delivered,Green Logistics,2024-03-26,2024-03-26,0.0,2298.23,Supplier_17,Lagos,A,Long-term,Cheese Mozzarella,Liquid Milk,65,4-8°C,62.4,277680.0,False
ORD-SC-02703,2025-03-17,SUP-019,PRD-0016,2364.0,Delivered,FedEx Supply,2025-03-21,2025-03-23,2.0,1657.11,Supplier_19,Ibadan,B,Short-term,Cheese Cream,By-Products,84,Room Temp,417.8,987679.2000000001,False
ORD-SC-02704,2024-08-22,SUP-007,PRD-0003,3386.0,In Transit,FedEx Supply,2024-09-01,2024-09-02,1.0,1759.5,Supplier_7,Benin City,B,Short-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,705710.12,False
ORD-SC-02705,2024-10-22,SUP-024,PRD-0014,2005.0,Delivered,Local Transport,2024-11-01,2024-11-03,2.0,1146.17,Supplier_24,Ibadan,A,Trial,Cheese Cheddar,By-Products,257,Room Temp,139.73,280158.64999999997,False
ORD-SC-02706,2024-11-27,SUP-018,PRD-0020,987.0,Delivered,DHL Logistics,2024-11-28,2024-11-27,-1.0,865.91,Supplier_18,Lagos,C,Long-term,Ice Cream Mix,Liquid Milk,229,4-8°C,263.24,259817.88,False
ORD-SC-02707,2024-06-21,SUP-015,PRD-0028,4671.0,Delivered,Green Logistics,2024-06-23,2024-06-25,2.0,2431.11,Supplier_15,Kano,A,Trial,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,2319992.2800000003,False
ORD-SC-02708,2024-01-10,SUP-003,PRD-0022,1720.0,Delivered,Local Transport,2024-01-16,2024-01-15,-1.0,1328.64,Supplier_3,Benin City,A,Long-term,Probiotic Drink,By-Products,47,Room Temp,237.56,408603.2,False
ORD-SC-02709,2024-05-15,SUP-008,PRD-0007,4274.0,Delivered,FedEx Supply,2024-05-17,2024-05-19,2.0,2376.93,Supplier_8,Abuja,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,2112937.38,False
ORD-SC-02710,2025-06-02,SUP-024,PRD-0016,3645.0,Delivered,FedEx Supply,2025-06-07,2025-06-06,-1.0,2321.98,Supplier_24,Ibadan,A,Trial,Cheese Cream,By-Products,84,Room Temp,417.8,1522881.0,False
ORD-SC-02711,2024-07-26,SUP-020,PRD-0002,2881.0,Delivered,DHL Logistics,2024-07-27,2024-07-27,0.0,1524.53,Supplier_20,Abuja,B,Long-term,Raw Milk Grade B,Yogurt & Fermented,67,Room Temp,282.93,815121.3300000001,False
ORD-SC-02712,2024-11-04,SUP-023,PRD-0007,3946.0,Delivered,Swift Cargo,2024-11-06,2024-11-07,1.0,2241.26,Supplier_23,Port Harcourt,B,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,1950784.02,False
ORD-SC-02713,2025-04-03,SUP-015,PRD-0028,4145.0,Delivered,FedEx Supply,2025-04-09,2025-04-10,1.0,2443.79,Supplier_15,Kano,A,Trial,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,2058738.6,False
ORD-SC-02714,2024-01-28,SUP-022,PRD-0030,152.0,Cancelled,Cold Chain Express,2024-01-31,,0.0,469.16,Supplier_22,Kano,B,Long-term,Cocoa Powder,Chocolate,254,Frozen,135.58,20608.160000000003,False
ORD-SC-02715,2024-12-15,SUP-015,PRD-0025,1866.0,In Transit,Green Logistics,2024-12-18,2024-12-20,2.0,1066.38,Supplier_15,Kano,A,Trial,Condensed Milk,Yogurt & Fermented,130,Room Temp,413.32,771255.12,False
ORD-SC-02716,2024-10-23,SUP-013,PRD-0023,2904.0,Delivered,FedEx Supply,2024-10-27,2024-10-29,2.0,1690.78,Supplier_13,Lagos,B,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,479537.51999999996,False
ORD-SC-02717,2024-08-05,SUP-023,PRD-0028,338.0,Delivered,Green Logistics,2024-08-10,2024-08-11,1.0,335.43,Supplier_23,Port Harcourt,B,Long-term,White Chocolate,Yogurt & Fermented,258,4-8°C,496.68,167877.84,False
ORD-SC-02718,2024-01-19,SUP-001,PRD-0027,687.0,Delivered,Cold Chain Express,2024-01-25,2024-01-25,0.0,833.83,Supplier_1,Port Harcourt,B,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,246481.86,False
ORD-SC-02719,2024-04-16,SUP-003,PRD-0019,2201.0,In Transit,DHL Logistics,2024-04-20,2024-04-20,0.0,1251.09,Supplier_3,Benin City,A,Long-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,176960.40000000002,False
ORD-SC-02720,2024-05-22,SUP-021,PRD-0011,4286.0,Delivered,Swift Cargo,2024-05-27,2024-05-27,0.0,2429.92,Supplier_21,Kaduna,B,Short-term,Cream Light,Powdered Milk,326,Frozen,52.41,224629.25999999998,False
ORD-SC-02721,2024-03-31,SUP-010,PRD-0021,988.0,Delayed,Local Transport,2024-04-09,2024-04-21,12.0,859.59,Supplier_10,Abuja,A,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,275889.12,True
ORD-SC-02722,2024-08-25,SUP-017,PRD-0003,3622.0,In Transit,Green Logistics,2024-08-31,2024-09-02,2.0,2064.5,Supplier_17,Lagos,A,Long-term,Pasteurized Milk,Chocolate,328,2-4°C,208.42,754897.24,False
ORD-SC-02723,2025-06-25,SUP-018,PRD-0007,4242.0,Delayed,FedEx Supply,2025-07-05,2025-07-11,6.0,2460.48,Supplier_18,Lagos,C,Long-term,Skimmed Milk Powder,Butter & Cream,314,Frozen,494.37,2097117.54,True
ORD-SC-02724,2024-10-18,SUP-011,PRD-0005,3962.0,Delivered,FedEx Supply,2024-10-20,2024-10-20,0.0,2305.42,Supplier_11,Calabar,C,Long-term,Skimmed Milk,By-Products,330,Frozen,442.9,1754769.7999999998,False
ORD-SC-02725,2025-06-19,SUP-010,PRD-0017,1869.0,Delivered,FedEx Supply,2025-06-22,2025-06-22,0.0,1309.22,Supplier_10,Abuja,A,Long-term,Whey Powder,Chocolate,15,Room Temp,158.82,296834.58,False
ORD-SC-02726,2024-12-07,SUP-012,PRD-0023,2533.0,Delayed,Green Logistics,2024-12-12,2024-12-16,4.0,1666.05,Supplier_12,Lagos,B,Long-term,Kefir,Powdered Milk,83,Frozen,165.13,418274.29,False
ORD-SC-02727,2024-03-21,SUP-017,PRD-0012,4772.0,Delayed,Green Logistics,2024-03-22,2024-03-27,5.0,2609.25,Supplier_17,Lagos,A,Long-term,Yogurt Natural,By-Products,347,4-8°C,449.13,2143248.36,False
ORD-SC-02728,2025-05-11,SUP-001,PRD-0019,246.0,Delivered,FedEx Supply,2025-05-14,2025-05-13,-1.0,492.52,Supplier_1,Port Harcourt,B,Short-term,Lactose,Yogurt & Fermented,72,4-8°C,80.4,19778.4,False
ORD-SC-02729,2025-04-27,SUP-005,PRD-0001,1589.0,Delivered,Local Transport,2025-05-04,2025-05-05,1.0,1180.3,Supplier_5,Kano,B,Long-term,Raw Milk Grade A,Chocolate,356,4-8°C,371.84,590853.76,False
ORD-SC-02730,2024-12-12,SUP-024,PRD-0008,3181.0,Delivered,DHL Logistics,2024-12-20,2024-12-22,2.0,1745.14,Supplier_24,Ibadan,A,Trial,Butter Salted,Yogurt & Fermented,142,4-8°C,207.24,659230.4400000001,False
ORD-SC-02731,2024-12-19,SUP-021,PRD-0024,4186.0,Delivered,Green Logistics,2024-12-23,2024-12-25,2.0,2148.94,Supplier_21,Kaduna,B,Short-term,Buttermilk,Liquid Milk,160,Room Temp,221.68,927952.48,False
ORD-SC-02732,2025-04-16,SUP-025,PRD-0014,3830.0,Delivered,Local Transport,2025-04-21,2025-04-21,0.0,2163.77,Supplier_25,Kaduna,B,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,535165.8999999999,False
ORD-SC-02733,2024-08-21,SUP-013,PRD-0014,1742.0,Delivered,Local Transport,2024-08-24,2024-08-24,0.0,1091.95,Supplier_13,Lagos,B,Long-term,Cheese Cheddar,By-Products,257,Room Temp,139.73,243409.65999999997,False
ORD-SC-02734,2024-02-11,SUP-004,PRD-0021,4166.0,Delayed,FedEx Supply,2024-02-13,2024-02-26,13.0,2190.37,Supplier_4,Abuja,B,Long-term,Flavored Milk,Powdered Milk,205,Frozen,279.24,1163313.84,True
ORD-SC-02735,2025-02-02,SUP-011,PRD-0010,1994.0,Delivered,DHL Logistics,2025-02-04,2025-02-05,1.0,1120.41,Supplier_11,Calabar,C,Long-term,Cream Heavy,Yogurt & Fermented,148,Room Temp,79.46,158443.24,False
ORD-SC-02736,2025-04-03,SUP-008,PRD-0026,3310.0,Delivered,Green Logistics,2025-04-05,2025-04-04,-1.0,1980.14,Supplier_8,Abuja,B,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,1373550.7000000002,False
ORD-SC-02737,2025-05-25,SUP-015,PRD-0030,254.0,Delivered,Local Transport,2025-05-31,2025-05-31,0.0,498.93,Supplier_15,Kano,A,Trial,Cocoa Powder,Chocolate,254,Frozen,135.58,34437.32,False
ORD-SC-02738,2025-06-05,SUP-007,PRD-0027,1331.0,Delivered,Local Transport,2025-06-07,2025-06-06,-1.0,983.72,Supplier_7,Benin City,B,Short-term,Milk Chocolate,Powdered Milk,276,4-8°C,358.78,477536.17999999993,False
ORD-SC-02739,2024-09-03,SUP-013,PRD-0029,4415.0,Delivered,Cold Chain Express,2024-09-04,2024-09-06,2.0,2638.85,Supplier_13,Lagos,B,Long-term,Cocoa Butter,Cheese,264,Room Temp,232.33,1025736.9500000001,False
ORD-SC-02740,2024-11-07,SUP-016,PRD-0026,2506.0,Delivered,Green Logistics,2024-11-17,2024-11-19,2.0,1571.97,Supplier_16,Ibadan,A,Long-term,Evaporated Milk,By-Products,142,Frozen,414.97,1039914.8200000001,False
ORD-SC-02741,2024-11-22,SUP-012,PRD-0006,2012.0,Delivered,Cold Chain Express,2024-12-01,2024-11-30,-1.0,1240.37,Supplier_12,Lagos,B,Long-term,Whole Milk Powder,Chocolate,307,4-8°C,125.55,252606.6,False
